Name	"node.degree"	"node.betw"	"node.stress"	"node.evcent"	"Clustering.Coefficient"	No. module	Zi	Pi
OTU410	9	1527.70863205388	15287	0.044093627275843	0.222222222222222	0	-0.624033644459968	0.444444444444444
OTU411	6	3.23155804651498	70	0.0336907186887063	0.666666666666667	1	-0.316591874100622	0
OTU414	1	0	0	4.54318620739204e-05	0	1	-1.10807155935218	0
OTU416	2	1	1	6.02820506620399e-168	0	29	0	0
OTU418	1	0	0	9.97282871851577e-192	0	60	0	0
OTU419	1	0	0	0.00526722499573446	0	1	-1.10807155935218	0
OTU421	11	106.926597904496	3130	0.0699116018132876	0.690909090909091	1	0.474887811150932	0
OTU423	1	0	0	8.53202389274372e-138	0	13	-1.73205080756888	0
OTU426	1	0	0	9.1920380849199e-08	0	6	-1.11803398874989	0
OTU427	1	0	0	9.97282871851577e-192	0	59	0	0
OTU428	1	0	0	0.000341851392882505	0	3	-0.95044501414183	0
OTU432	1	0	0	2.08515391472334e-05	0	3	-0.95044501414183	0
OTU435	2	0	0	4.58993893642885e-137	1	13	0	0
OTU436	1	0	0	4.67068434275534e-159	0	20	-1	0
OTU437	3	323	2378	0.00248945443932425	0.333333333333333	0	-1.09205887780494	0
OTU438	1	0	0	0.000501069890616685	0	1	-1.10807155935218	0
OTU439	1	0	0	9.97282871851577e-192	0	57	0	0
OTU440	1	0	0	0.00205083275390921	0	1	-1.10807155935218	0
OTU441	1	0	0	3.014102533102e-168	0	26	0	0
OTU443	6	2.52886841149036	49	0.0373030634307079	0.733333333333333	1	-0.316591874100622	0
OTU444	14	472.996325285593	7328	0.0623396799584141	0.340659340659341	1	0.791479685251554	0.13265306122449
OTU445	2	1	1	6.02820506620399e-168	0	31	0	0
OTU447	1	0	0	9.97282871851577e-192	0	62	0	0
OTU452	2	323	2532	8.35887532667932e-06	0	2	-0.242091013067521	0
OTU456	1	0	0	9.97282871851577e-192	0	55	0	0
OTU457	1	0	0	9.97282871851577e-192	0	54	0	0
OTU458	5	20.4816510866041	314	0.0498131599569903	0.8	0	-0.78004205557496	0
OTU460	11	483.911621217919	6766	0.0406507167403602	0.381818181818182	0	0	0.165289256198347
OTU461	4	1908	16854	0.00146844196698585	0.333333333333333	2	0.786795792469443	0.375
OTU463	19	1158.09976176194	18293	0.112644172999528	0.35672514619883	0	1.40407570003493	0
OTU464	1	0	0	9.97282871851577e-192	0	52	0	0
OTU468	17	515.627463131558	7201	0.106412341511613	0.426470588235294	0	0.936050466689952	0.110726643598616
OTU470	1	0	0	9.97282871851577e-192	0	63	0	0
OTU472	19	1177.41554961783	16890	0.150335892137088	0.415204678362573	0	0.936050466689952	0.265927977839335
OTU475	3	645	9291	0.000338416498956067	0	3	-0.105605001571314	0
OTU476	1	0	0	0.00395598862772985	0	1	-1.10807155935218	0
OTU477	3	1	2	0.00349032787632048	0.666666666666667	14	1	0.444444444444444
OTU483	2	0	0	0.0132897817033383	1	0	-1.24806728891994	0
OTU484	1	0	0	9.97282871851577e-192	0	67	0	0
OTU487	9	60.1301087073375	3008	0.0567339624415309	0.583333333333333	1	-0.158295937050311	0.345679012345679
OTU488	2	644	9500	0.00134694560665836	0	22	0	0
OTU490	2	5.41105762429292	44	0.00219076280931986	0	12	0.816496580927727	0
OTU492	2	0	0	0.000505441725397034	1	4	-0.113960576459638	0
OTU493	1	0	0	3.014102533102e-168	0	31	0	0
OTU494	15	924.939668774179	9540	0.0349572954696885	0.361904761904762	0	0.624033644459968	0.124444444444444
OTU496	8	47.7432840681308	2434	0.0416247556800391	0.5	1	0	0
OTU497	2	323	4751	8.33083523949579e-05	0	22	0	0
OTU498	1	0	0	0.0001533877835211	0	0	-1.40407570003493	0
OTU499	4	571.727252457003	3305	6.95471268402096e-05	0.166666666666667	4	1.36752691751566	0
OTU502	2	0	0	0.000495987191351787	1	8	0	0
OTU508	13	823.917872699674	14960	0.0738664434731727	0.333333333333333	0	0.468025233344976	0
OTU509	1	0	0	0.00205691518377913	0	0	-1.40407570003493	0
OTU510	1	0	0	0.000149449255536076	0	33	0	0
OTU513	5	12.1148320481674	132	0.0261379158806817	0.5	0	-0.78004205557496	0
OTU517	2	323	2805	3.77960400214034e-05	0	1	-0.949775622301865	0
OTU518	13	4378.98793937756	39332	0.0523555686052998	0.230769230769231	0	0.156008411114992	0.272189349112426
OTU519	1	0	0	9.97282871851577e-192	0	50	0	0
OTU520	1	0	0	9.97282871851577e-192	0	49	0	0
OTU523	1	0	0	6.51750256371099e-05	0	21	0	0
OTU525	2	0	0	4.4262570417095e-05	1	7	0	0
OTU526	3	323	4613	0.000147540730597594	0.333333333333333	2	0.786795792469443	0
OTU528	4	8.27801142685857	267	0.0133163083155689	0.666666666666667	1	-0.633183748201243	0
OTU531	3	645	4769	1.91152569532433e-06	0	8	1.3228756555323	0
OTU532	7	644.884710131678	8164	0.004205324325947	0.285714285714286	0	-0.468025233344976	0
